,dataset,checkpoint,id_median,ood_median,id_iqr,ood_iqr,noise_rate,ood_dataset,seed,scores_max,scores_min
156,cifar10_noisy_agg,best.ckpt,0.9986309,0.87583077,0.017665907740592957,0.309671014547348,0.09009999999999996,svhn,s2,0.99999917,0.16351323
157,cifar10_noisy_agg,best.ckpt,0.9986309,0.8231653,0.017665907740592957,0.352881982922554,0.09009999999999996,texture,s2,0.99999917,0.16351323
158,cifar10_noisy_agg,best.ckpt,0.9986309,0.84773654,0.017665907740592957,0.3564419746398926,0.09009999999999996,food101,s2,0.99999917,0.16351323
159,cifar10_noisy_agg,best.ckpt,0.9986309,0.8500569,0.017665907740592957,0.338082030415535,0.09009999999999996,stanfordproducts,s2,0.99999917,0.16351323
160,cifar10_noisy_agg,best.ckpt,0.9986309,0.78313005,0.017665907740592957,0.39093634486198425,0.09009999999999996,eurosat,s2,0.99999917,0.16351323
161,cifar10_noisy_agg,best.ckpt,0.9829538,0.7664572,0.1013215184211731,0.3937562555074692,0.09009999999999996,imagenet6_test,s20,0.9999999,0.15942451
162,cifar10_noisy_agg,best.ckpt,0.9829538,0.7638954,0.1013215184211731,0.3709419220685959,0.09009999999999996,mnist,s20,0.9999999,0.15942451
163,cifar10_noisy_agg,best.ckpt,0.9829538,0.65297484,0.1013215184211731,0.29937466979026794,0.09009999999999996,svhn,s20,0.9999999,0.15942451
164,cifar10_noisy_agg,best.ckpt,0.9829538,0.64172333,0.1013215184211731,0.38671011477708817,0.09009999999999996,texture,s20,0.9999999,0.15942451
165,cifar10_noisy_agg,best.ckpt,0.9829538,0.67040664,0.1013215184211731,0.3799310028553009,0.09009999999999996,food101,s20,0.9999999,0.15942451
166,cifar10_noisy_agg,best.ckpt,0.9829538,0.7046906,0.1013215184211731,0.3732083737850189,0.09009999999999996,stanfordproducts,s20,0.9999999,0.15942451
167,cifar10_noisy_agg,best.ckpt,0.9829538,0.56605685,0.1013215184211731,0.39943258464336395,0.09009999999999996,eurosat,s20,0.9999999,0.15942451
168,cifar10_noisy_agg,last*.ckpt,0.9999931,0.9822637,0.0018768906593322754,0.16720378398895264,0.09009999999999996,imagenet6_test,s0,1.0,0.21374471
169,cifar10_noisy_agg,last*.ckpt,0.9999931,0.979362,0.0018768906593322754,0.17399872839450836,0.09009999999999996,mnist,s0,1.0,0.21374471
170,cifar10_noisy_agg,last*.ckpt,0.9999931,0.91521895,0.0018768906593322754,0.2830802798271179,0.09009999999999996,svhn,s0,1.0,0.21374471
